Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
YX36936,Arizona,4274.618943,No,Basic,College,2/1/11,Employed,M,39621,Rural,Married,109,4,23,1,1,Corporate Auto,Corporate L3,Offer4,Agent,25.292113,SUV,Medsize
AF49625,Oregon,7189.106255,No,Extended,Bachelor,1/29/11,Employed,F,75838,Urban,Single,90,6,64,0,6,Corporate Auto,Corporate L2,Offer2,Agent,428.907968,Two-Door Car,Small
QN30162,Oregon,11315.20373,Yes,Premium,Bachelor,2/16/11,Disabled,F,11885,Suburban,Divorced,101,18,39,0,2,Special Auto,Special L2,Offer1,Agent,484.8,Four-Door Car,Medsize
UI21548,California,2480.529264,No,Basic,High School or Below,1/28/11,Employed,F,29444,Suburban,Married,63,5,84,0,1,Personal Auto,Personal L3,Offer3,Call Center,302.4,Two-Door Car,Medsize
IN52645,Oregon,7344.836277,No,Premium,High School or Below,2/1/11,Employed,F,64371,Suburban,Married,181,4,50,0,1,Personal Auto,Personal L3,Offer2,Web,868.8,SUV,Small
CQ76030,Oregon,6974.922464,No,Extended,High School or Below,1/2/11,Disabled,M,26514,Suburban,Married,91,16,58,0,3,Personal Auto,Personal L3,Offer2,Agent,655.2,Four-Door Car,Small
BW94308,Washington,20096.89337,Yes,Basic,High School or Below,1/1/11,Employed,F,92766,Suburban,Married,71,17,15,0,2,Personal Auto,Personal L2,Offer2,Agent,379.029102,Two-Door Car,Large
PP39078,California,5623.611187,No,Basic,College,2/19/11,Employed,F,31504,Suburban,Married,71,8,27,0,3,Special Auto,Special L1,Offer4,Branch,340.8,Four-Door Car,Small
LM86393,Oregon,2828.095211,No,Basic,High School or Below,1/19/11,Employed,F,98680,Suburban,Single,72,27,38,2,1,Personal Auto,Personal L3,Offer2,Call Center,345.6,Four-Door Car,Medsize
NB81923,Washington,7294.492993,No,Basic,College,2/24/11,Unemployed,F,0,Suburban,Single,113,12,66,2,7,Personal Auto,Personal L3,Offer1,Call Center,733.737214,Sports Car,Medsize
SZ61347,California,5583.575264,No,Extended,College,2/17/11,Employed,M,76927,Rural,Married,138,2,46,0,1,Personal Auto,Personal L3,Offer4,Branch,114.743547,SUV,Medsize
VM53683,Nevada,25763.41423,No,Basic,Bachelor,1/5/11,Employed,F,78804,Suburban,Married,71,35,93,0,2,Personal Auto,Personal L3,Offer3,Agent,389.636991,Four-Door Car,Medsize
BA38428,Arizona,5639.941974,Yes,Basic,High School or Below,1/10/11,Employed,M,73168,Suburban,Married,70,21,50,0,3,Corporate Auto,Corporate L3,Offer2,Agent,425.800112,Four-Door Car,Medsize
FX80133,California,4576.759564,No,Premium,Master,1/8/11,Employed,F,48569,Urban,Married,114,0,14,0,1,Personal Auto,Personal L3,Offer1,Agent,434.7579,Four-Door Car,Medsize
MT41386,Washington,2875.43239,No,Basic,Bachelor,2/2/11,Employed,M,84768,Rural,Married,72,6,31,0,1,Personal Auto,Personal L3,Offer4,Agent,110.484661,Two-Door Car,Medsize
KV53202,California,3031.399321,No,Extended,High School or Below,2/9/11,Unemployed,F,0,Suburban,Single,86,7,31,0,1,Corporate Auto,Corporate L1,Offer2,Branch,619.2,Two-Door Car,Medsize
DB79694,Arizona,5979.724161,Yes,Extended,High School or Below,2/7/11,Employed,F,57693,Suburban,Divorced,76,16,56,0,3,Corporate Auto,Corporate L3,Offer2,Agent,547.2,Four-Door Car,Medsize
VY75186,California,2242.244448,No,Basic,College,1/21/11,Unemployed,M,0,Rural,Divorced,65,18,48,0,1,Personal Auto,Personal L3,Offer1,Call Center,85.612463,Four-Door Car,Medsize
IR57729,California,16547.63728,No,Basic,High School or Below,1/7/11,Employed,M,46593,Rural,Married,70,3,81,0,2,Corporate Auto,Corporate L1,Offer2,Agent,129.151543,Two-Door Car,Medsize
FG16885,Arizona,15814.74557,No,Premium,College,2/27/11,Unemployed,M,0,Suburban,Single,146,7,50,0,2,Personal Auto,Personal L2,Offer2,Web,1055.43784,SUV,Medsize
NW21079,Washington,4879.384813,No,Basic,Master,1/14/11,Employed,F,67163,Rural,Married,61,17,41,2,5,Personal Auto,Personal L1,Offer1,Call Center,33.192803,Two-Door Car,Small
FR81224,Oregon,5494.87251,No,Basic,Master,2/7/11,Employed,M,89205,Rural,Married,68,28,86,0,6,Personal Auto,Personal L2,Offer2,Agent,165.523154,Two-Door Car,Medsize
YK92213,Oregon,5060.303189,No,Extended,Doctor,1/21/11,Unemployed,M,0,Urban,Married,138,23,76,0,1,Personal Auto,Personal L1,Offer2,Call Center,570.777441,Sports Car,Medsize
JV99867,California,11269.23099,No,Extended,Bachelor,1/7/11,Employed,F,65448,Suburban,Married,94,28,66,0,2,Special Auto,Special L2,Offer3,Agent,451.2,Four-Door Car,Medsize
TN66124,California,10552.87837,No,Extended,High School or Below,1/3/11,Employed,M,77627,Rural,Married,88,14,38,0,2,Corporate Auto,Corporate L2,Offer4,Web,205.169178,Two-Door Car,Medsize
NT78297,Oregon,7517.378484,No,Extended,Bachelor,1/31/11,Employed,F,37695,Suburban,Single,96,17,3,0,3,Personal Auto,Personal L2,Offer1,Branch,460.8,Two-Door Car,Small
KG49115,California,6298.177143,No,Extended,College,2/3/11,Employed,F,89411,Rural,Married,78,14,99,0,4,Personal Auto,Personal L1,Offer2,Web,116.237322,Four-Door Car,Medsize
WC77067,Nevada,7821.945982,No,Basic,College,1/30/11,Unemployed,M,0,Suburban,Single,114,27,39,0,4,Corporate Auto,Corporate L3,Offer1,Agent,914.31553,SUV,Small
DW62397,Oregon,22806.46912,No,Basic,Master,2/6/11,Retired,F,10337,Suburban,Married,67,16,56,0,2,Personal Auto,Personal L3,Offer2,Branch,321.6,Four-Door Car,Small
GK67747,Washington,4386.277558,Yes,Basic,College,2/11/11,Retired,M,10621,Suburban,Single,67,28,22,0,5,Special Auto,Special L3,Offer1,Agent,321.6,Four-Door Car,Medsize
QM39493,California,3499.988408,No,Extended,High School or Below,1/23/11,Disabled,M,16711,Suburban,Married,91,29,50,1,1,Personal Auto,Personal L3,Offer1,Call Center,580.622219,Four-Door Car,Medsize
JD11661,Oregon,7528.092744,No,Basic,College,2/14/11,Unemployed,F,0,Suburban,Single,106,0,44,0,7,Personal Auto,Personal L2,Offer2,Agent,508.8,SUV,Medsize
PT73521,California,2732.613084,No,Basic,College,2/8/11,Employed,M,42968,Suburban,Married,69,15,85,0,1,Personal Auto,Personal L1,Offer3,Agent,331.2,Four-Door Car,Medsize
TC99043,California,13736.1325,Yes,Premium,Master,2/13/11,Disabled,F,16181,Suburban,Divorced,181,22,79,0,8,Personal Auto,Personal L2,Offer1,Web,1261.319869,SUV,Medsize
PY50779,Arizona,7060.212867,No,Extended,High School or Below,1/27/11,Employed,M,85412,Rural,Divorced,88,33,92,0,3,Personal Auto,Personal L1,Offer1,Call Center,134.684555,Four-Door Car,Medsize
FK97285,California,3732.305945,No,Extended,High School or Below,2/26/11,Employed,F,75774,Suburban,Married,92,30,55,1,1,Corporate Auto,Corporate L2,Offer2,Web,441.6,Four-Door Car,Medsize
JG12505,Nevada,4064.182317,No,Basic,Master,1/31/11,Employed,F,26599,Rural,Married,101,24,83,0,1,Personal Auto,Personal L2,Offer1,Web,254.380731,SUV,Medsize
FX65946,Arizona,5754.746414,No,Basic,Bachelor,1/3/11,Employed,M,34847,Suburban,Married,73,26,24,0,7,Personal Auto,Personal L3,Offer2,Agent,525.6,Four-Door Car,Small
OU88023,California,8460.80939,No,Basic,High School or Below,1/2/11,Unemployed,F,0,Suburban,Single,115,13,43,0,4,Personal Auto,Personal L3,Offer1,Agent,552,SUV,Large
XN32623,Oregon,5638.150224,No,Basic,Bachelor,2/21/11,Employed,M,85896,Rural,Married,70,28,27,0,3,Personal Auto,Personal L3,Offer2,Call Center,48.629646,Four-Door Car,Medsize
EV78251,Oregon,7163.540342,No,Basic,Doctor,1/1/11,Unemployed,F,0,Suburban,Single,66,8,11,0,2,Personal Auto,Personal L3,Offer4,Branch,316.8,Two-Door Car,Small
HC80108,California,2803.796963,No,Basic,College,2/18/11,Employed,F,43775,Urban,Married,70,3,42,0,1,Personal Auto,Personal L3,Offer2,Call Center,310.744656,Four-Door Car,Medsize
LG45661,Nevada,20940.30306,No,Basic,High School or Below,2/3/11,Unemployed,F,0,Suburban,Single,67,11,6,0,2,Personal Auto,Personal L3,Offer2,Agent,482.4,Four-Door Car,Medsize
ZJ22132,Oregon,3130.67843,No,Extended,High School or Below,1/7/11,Employed,F,42056,Urban,Married,78,21,2,0,1,Personal Auto,Personal L3,Offer1,Agent,221.951098,Four-Door Car,Large
LG53863,Oregon,3741.570763,No,Basic,High School or Below,1/23/11,Disabled,F,13093,Suburban,Divorced,100,30,73,0,1,Personal Auto,Personal L2,Offer1,Agent,514.507039,SUV,Medsize
KR87696,California,3439.089657,No,Extended,College,2/23/11,Employed,F,98278,Urban,Married,85,26,60,0,1,Personal Auto,Personal L3,Offer4,Branch,367.577872,Four-Door Car,Medsize
LN44535,Washington,7284.445594,No,Extended,College,1/3/11,Employed,F,44605,Suburban,Married,91,3,45,0,7,Personal Auto,Personal L3,Offer1,Branch,436.8,Four-Door Car,Medsize
FU63281,Arizona,5278.528037,No,Basic,Bachelor,1/25/11,Employed,M,32365,Urban,Married,67,28,78,0,3,Personal Auto,Personal L3,Offer1,Agent,193.147858,Four-Door Car,Medsize
KV17007,California,5680.276365,No,Basic,College,2/5/11,Employed,M,82255,Rural,Married,71,29,59,0,5,Personal Auto,Personal L2,Offer1,Branch,145.004323,Four-Door Car,Medsize
GR42174,Oregon,2194.668123,No,Basic,College,1/2/11,Unemployed,M,0,Suburban,Single,62,11,48,0,1,Personal Auto,Personal L3,Offer4,Call Center,623.525433,Four-Door Car,Medsize
SR71812,California,6473.32562,No,Extended,High School or Below,1/27/11,Unemployed,F,0,Suburban,Married,88,3,99,0,6,Personal Auto,Personal L3,Offer1,Agent,468.492761,Four-Door Car,Small
CA29908,Oregon,18522.29433,No,Basic,High School or Below,1/2/11,Employed,M,65903,Suburban,Married,66,4,98,0,2,Personal Auto,Personal L3,Offer3,Agent,316.8,Four-Door Car,Medsize
OB98149,Washington,4700.007467,No,Basic,College,2/10/11,Disabled,F,11417,Suburban,Married,63,25,57,0,6,Personal Auto,Personal L3,Offer2,Agent,302.4,Two-Door Car,Small
FX30915,Arizona,21295.51371,No,Extended,High School or Below,1/26/11,Unemployed,F,0,Suburban,Divorced,96,15,73,0,2,Corporate Auto,Corporate L2,Offer1,Branch,677.616967,Two-Door Car,Medsize
OC39051,California,6158.846901,No,Basic,College,1/2/11,Unemployed,M,0,Suburban,Single,67,20,29,2,2,Personal Auto,Personal L3,Offer1,Agent,321.6,Four-Door Car,Medsize
LW80918,Oregon,8653.562027,No,Basic,Doctor,2/14/11,Employed,M,69704,Rural,Married,72,25,92,0,2,Personal Auto,Personal L3,Offer4,Agent,89.921281,Two-Door Car,Medsize
EC94366,Oregon,3776.320768,No,Extended,Doctor,2/12/11,Medical Leave,M,20101,Urban,Married,96,28,44,0,1,Corporate Auto,Corporate L2,Offer2,Agent,291.536748,Four-Door Car,Medsize
PI92163,Nevada,4897.041423,No,Basic,Bachelor,1/7/11,Medical Leave,M,24383,Suburban,Single,69,4,78,2,4,Corporate Auto,Corporate L3,Offer1,Call Center,331.2,Four-Door Car,Medsize
LZ68649,Washington,14947.9173,No,Basic,Bachelor,2/10/11,Employed,M,22139,Suburban,Single,100,34,31,0,2,Personal Auto,Personal L3,Offer3,Call Center,480,SUV,Medsize
IB39821,Arizona,9011.129467,No,Basic,Bachelor,1/1/11,Employed,M,88708,Urban,Married,112,6,71,0,9,Personal Auto,Personal L2,Offer2,Agent,499.663591,Sports Car,Small
WI75766,Arizona,10083.48688,Yes,Extended,High School or Below,2/19/11,Retired,F,11828,Suburban,Divorced,90,18,84,0,2,Personal Auto,Personal L2,Offer1,Agent,571.479602,Four-Door Car,Large
DR27120,Washington,2938.728161,No,Extended,Bachelor,1/12/11,Unemployed,F,0,Suburban,Married,80,2,49,1,1,Corporate Auto,Corporate L3,Offer3,Web,384,Two-Door Car,Medsize
UQ67668,Nevada,5639.941974,Yes,Basic,High School or Below,1/10/11,Employed,M,73168,Suburban,Married,70,21,50,0,3,Personal Auto,Personal L3,Offer2,Agent,425.800112,Four-Door Car,Medsize
PR64751,Nevada,2606.045519,No,Basic,Bachelor,2/11/11,Unemployed,M,0,Suburban,Married,71,10,22,0,1,Corporate Auto,Corporate L3,Offer1,Agent,409.459488,Two-Door Car,Small
CL79250,Nevada,52811.49112,No,Basic,Bachelor,1/8/11,Unemployed,M,0,Suburban,Married,182,8,70,0,2,Corporate Auto,Corporate L2,Offer2,Agent,873.6,Luxury Car,Small
ZR72236,Nevada,5226.286197,No,Basic,Master,1/26/11,Employed,M,76646,Urban,Married,65,3,30,0,9,Personal Auto,Personal L3,Offer2,Branch,263.844471,Two-Door Car,Medsize
SG52649,Washington,8382.630118,Yes,Basic,High School or Below,2/4/11,Retired,M,19683,Suburban,Married,117,17,41,1,9,Corporate Auto,Corporate L1,Offer1,Web,561.6,Sports Car,Medsize
SG96896,Oregon,14703.13246,No,Basic,High School or Below,2/2/11,Unemployed,M,0,Suburban,Single,71,16,30,1,2,Personal Auto,Personal L3,Offer1,Call Center,819.576016,Four-Door Car,Small
QJ50723,Oregon,18948.34795,No,Extended,Master,1/28/11,Unemployed,F,0,Suburban,Married,124,13,70,0,2,Personal Auto,Personal L3,Offer1,Branch,595.2,SUV,Medsize
NU64028,Nevada,12265.60041,No,Basic,Bachelor,1/1/11,Employed,M,35693,Suburban,Divorced,103,8,63,0,2,Personal Auto,Personal L1,Offer1,Branch,494.4,Sports Car,Small
PM63319,Washington,4529.976333,No,Basic,College,2/22/11,Unemployed,F,0,Suburban,Single,65,7,67,0,7,Personal Auto,Personal L1,Offer1,Agent,438.369382,Four-Door Car,Medsize
YG46815,Arizona,9220.013197,No,Extended,High School or Below,2/8/11,Unemployed,M,0,Suburban,Single,136,13,28,0,4,Personal Auto,Personal L3,Offer1,Agent,979.2,SUV,Medsize
XF94149,California,4087.512572,No,Basic,College,2/15/11,Employed,M,24123,Suburban,Married,104,7,61,0,1,Personal Auto,Personal L3,Offer4,Branch,748.8,SUV,Medsize
ME99882,Arizona,9247.547393,No,Premium,Bachelor,1/23/11,Employed,M,85654,Urban,Married,116,5,55,0,4,Personal Auto,Personal L3,Offer2,Call Center,346.265295,Two-Door Car,Large
YZ67161,Oregon,13024.13012,Yes,Extended,Master,1/31/11,Unemployed,M,0,Suburban,Single,125,6,61,0,2,Personal Auto,Personal L1,Offer1,Agent,900,SUV,Small
WA45944,Arizona,25807.063,Yes,Extended,College,2/13/11,Employed,F,71210,Suburban,Married,214,8,89,1,2,Corporate Auto,Corporate L3,Offer1,Branch,1027.2,Luxury Car,Small
UM53032,California,6104.723142,No,Extended,College,1/6/11,Employed,M,84822,Urban,Married,76,5,13,0,5,Corporate Auto,Corporate L3,Offer1,Agent,219.879452,Four-Door Car,Medsize
LW43115,California,2725.356404,Yes,Basic,Master,1/3/11,Employed,F,36650,Rural,Married,69,2,70,1,1,Personal Auto,Personal L2,Offer2,Web,56.60333,Four-Door Car,Large
YK93229,Oregon,3260.74476,No,Extended,High School or Below,1/18/11,Unemployed,M,0,Suburban,Married,90,8,33,0,1,Personal Auto,Personal L3,Offer2,Call Center,432,Two-Door Car,Medsize
FH65253,Oregon,23740.12142,No,Extended,High School or Below,1/3/11,Employed,M,28025,Suburban,Married,87,28,94,0,2,Personal Auto,Personal L2,Offer2,Branch,611.40108,Four-Door Car,Medsize
IH43245,Nevada,7599.895827,No,Extended,College,2/9/11,Employed,M,52113,Suburban,Divorced,97,14,85,0,6,Corporate Auto,Corporate L3,Offer1,Agent,465.6,Four-Door Car,Medsize
TO20795,Washington,32467.66151,No,Premium,Doctor,1/16/11,Employed,M,37675,Suburban,Single,104,23,18,0,2,Corporate Auto,Corporate L3,Offer3,Agent,731.970027,Four-Door Car,Medsize
TO14996,Oregon,5633.949267,No,Basic,High School or Below,2/9/11,Employed,M,37595,Suburban,Married,70,2,22,0,9,Personal Auto,Personal L3,Offer1,Branch,501.994635,Four-Door Car,Medsize
XN34686,Oregon,5640.021911,No,Basic,High School or Below,1/25/11,Employed,M,41396,Suburban,Married,70,7,7,0,3,Special Auto,Special L2,Offer2,Branch,336,Four-Door Car,Medsize
KA13067,Oregon,8370.401649,No,Basic,High School or Below,1/27/11,Employed,M,77512,Urban,Divorced,104,2,5,0,6,Corporate Auto,Corporate L3,Offer2,Branch,433.608534,SUV,Small
LQ76461,Oregon,5170.450306,No,Basic,High School or Below,2/26/11,Employed,F,35334,Suburban,Married,65,29,31,0,4,Personal Auto,Personal L2,Offer4,Web,468,Four-Door Car,Small
BH60627,Oregon,7521.194691,No,Premium,College,2/14/11,Unemployed,M,0,Suburban,Married,104,13,20,0,3,Personal Auto,Personal L3,Offer1,Branch,499.2,Four-Door Car,Small
CD48033,Oregon,12731.95161,Yes,Basic,Doctor,1/14/11,Employed,M,40870,Suburban,Married,105,3,56,0,2,Personal Auto,Personal L3,Offer1,Agent,504,SUV,Large
AC58002,California,5666.867962,No,Basic,Bachelor,1/19/11,Employed,F,53907,Urban,Married,71,1,52,0,9,Corporate Auto,Corporate L2,Offer1,Branch,189.907577,Four-Door Car,Medsize
VM21699,Oregon,4436.806209,No,Basic,Bachelor,2/5/11,Employed,F,77609,Rural,Married,111,26,75,0,1,Corporate Auto,Corporate L3,Offer2,Branch,62.935952,Sports Car,Medsize
YM24654,Washington,17966.28765,No,Basic,High School or Below,2/23/11,Unemployed,F,0,Suburban,Single,70,15,44,0,2,Personal Auto,Personal L3,Offer2,Agent,504,Four-Door Car,Medsize
RR66500,California,2436.005997,No,Basic,Master,1/30/11,Employed,M,87462,Rural,Married,61,0,79,1,1,Corporate Auto,Corporate L2,Offer4,Call Center,51.294615,Four-Door Car,Medsize
GJ31412,Oregon,6650.816974,No,Extended,Bachelor,2/14/11,Employed,M,99494,Suburban,Married,83,11,65,0,3,Personal Auto,Personal L3,Offer2,Agent,398.4,Four-Door Car,Small
WO64354,California,2751.365822,No,Basic,Bachelor,1/8/11,Employed,F,42585,Urban,Married,69,16,44,0,1,Personal Auto,Personal L1,Offer1,Agent,288.295744,Two-Door Car,Medsize
UG37492,California,4362.931238,Yes,Premium,College,1/3/11,Employed,M,58842,Suburban,Married,110,6,74,0,1,Personal Auto,Personal L3,Offer2,Branch,528,Four-Door Car,Medsize
PR51268,Arizona,4014.453113,Yes,Extended,Doctor,1/8/11,Employed,F,37384,Suburban,Married,99,9,17,0,1,Personal Auto,Personal L3,Offer2,Agent,475.2,Four-Door Car,Medsize
NJ10602,Washington,8459.053233,No,Basic,College,1/3/11,Employed,F,92717,Urban,Married,70,24,19,0,2,Personal Auto,Personal L3,Offer4,Call Center,224.27582,Two-Door Car,Medsize
OP60201,Oregon,2203.439795,No,Basic,College,2/26/11,Unemployed,M,0,Suburban,Single,72,33,6,2,1,Personal Auto,Personal L3,Offer1,Call Center,518.715288,Four-Door Car,Medsize
QK69627,Washington,9388.162927,No,Extended,High School or Below,1/20/11,Employed,F,75264,Urban,Married,78,24,92,0,2,Personal Auto,Personal L3,Offer2,Web,343.340301,Four-Door Car,Medsize
DP63956,Arizona,6791.215414,No,Basic,Bachelor,1/10/11,Unemployed,F,0,Suburban,Single,101,19,11,1,8,Corporate Auto,Corporate L2,Offer1,Agent,727.2,SUV,Large
MV89967,Oregon,23142.1509,No,Premium,College,1/8/11,Unemployed,F,0,Suburban,Single,105,16,16,0,2,Personal Auto,Personal L2,Offer1,Agent,564.947278,Four-Door Car,Medsize
MQ37971,Arizona,3038.114641,No,Extended,Bachelor,1/20/11,Employed,F,31532,Urban,Single,79,1,26,0,1,Personal Auto,Personal L3,Offer1,Branch,241.077843,Four-Door Car,Medsize
CO12132,California,8879.790017,Yes,Basic,High School or Below,2/3/11,Employed,F,52583,Urban,Single,113,12,59,0,7,Personal Auto,Personal L3,Offer1,Agent,528.20086,SUV,Small
UG19550,California,21590.44235,No,Basic,High School or Below,2/13/11,Employed,M,62477,Rural,Divorced,183,7,75,0,2,Personal Auto,Personal L1,Offer2,Agent,40.287304,Luxury SUV,Medsize
SQ18525,Arizona,8457.461231,No,Basic,College,1/8/11,Employed,F,26023,Rural,Married,72,26,33,1,2,Personal Auto,Personal L3,Offer1,Branch,79.463916,Four-Door Car,Medsize
VG11458,California,4770.73904,No,Basic,Bachelor,2/3/11,Medical Leave,M,28666,Suburban,Divorced,64,23,81,0,8,Personal Auto,Personal L3,Offer2,Branch,307.2,Four-Door Car,Large
TG75223,California,4312.869599,No,Basic,Bachelor,1/15/11,Retired,M,21004,Suburban,Single,62,27,20,0,3,Personal Auto,Personal L3,Offer2,Call Center,297.6,Two-Door Car,Medsize
WW85018,Washington,6293.963716,No,Extended,Bachelor,1/27/11,Employed,M,45430,Suburban,Single,81,21,37,0,8,Personal Auto,Personal L1,Offer1,Agent,388.8,Two-Door Car,Large
MY11682,California,7098.017093,No,Basic,Bachelor,2/17/11,Employed,M,37511,Urban,Married,185,14,93,2,1,Personal Auto,Personal L3,Offer3,Call Center,579.467191,Luxury Car,Medsize
NI49607,Oregon,4395.885525,No,Basic,College,1/13/11,Employed,F,28719,Suburban,Married,110,0,17,0,1,Personal Auto,Personal L3,Offer2,Branch,792,SUV,Medsize
NX18821,Oregon,5564.735366,No,Basic,Master,2/2/11,Employed,M,49833,Suburban,Married,69,5,74,0,7,Personal Auto,Personal L3,Offer3,Agent,331.2,Four-Door Car,Small
JZ63423,Arizona,5321.108879,No,Extended,College,1/13/11,Employed,M,67431,Suburban,Divorced,136,28,17,1,1,Personal Auto,Personal L3,Offer2,Call Center,652.8,SUV,Large
DG30586,Oregon,2867.312197,Yes,Extended,Bachelor,1/3/11,Retired,F,23376,Suburban,Divorced,78,19,18,0,1,Personal Auto,Personal L3,Offer2,Call Center,374.4,Four-Door Car,Medsize
QS79556,Arizona,9414.119587,No,Extended,College,1/28/11,Disabled,F,20455,Suburban,Married,84,14,40,2,2,Corporate Auto,Corporate L3,Offer3,Branch,564.922034,Two-Door Car,Medsize
SW74846,Washington,7414.436023,No,Basic,Bachelor,2/5/11,Employed,F,62473,Suburban,Married,185,25,29,0,1,Personal Auto,Personal L2,Offer4,Web,1298.853615,Luxury SUV,Medsize
FZ24763,California,5078.451231,No,Basic,Bachelor,1/4/11,Employed,M,35289,Rural,Married,65,34,94,0,3,Personal Auto,Personal L1,Offer4,Web,123.945627,Four-Door Car,Medsize
TW73441,Nevada,2773.455358,No,Basic,High School or Below,1/26/11,Employed,F,73478,Urban,Married,68,2,38,0,1,Personal Auto,Personal L2,Offer2,Call Center,241.88878,Four-Door Car,Medsize
FP60372,Nevada,8072.746442,No,Basic,Bachelor,1/15/11,Employed,M,30584,Rural,Married,68,10,37,0,2,Personal Auto,Personal L2,Offer3,Branch,51.662597,Two-Door Car,Medsize
XS17260,Oregon,12280.76661,Yes,Premium,College,1/1/11,Employed,M,88340,Suburban,Married,102,16,1,0,2,Personal Auto,Personal L3,Offer1,Branch,489.6,Two-Door Car,Medsize
